fetched_at,source_updated_at,venue,current_count,comfortable_count,capacity_count
2026-08-07T16:45:00+08:00,,健身中心,46,80,161
2026-08-07T16:45:00+08:00,,室內游泳池,15,50,130
2026-08-07T16:50:00+08:00,,健身中心,44,80,161
2026-08-07T16:50:00+08:00,,室內游泳池,13,50,130
2026-08-07T16:55:00+08:00,,健身中心,46,80,161
2026-08-07T16:55:00+08:00,,室內游泳池,14,50,130
2026-08-07T17:00:00+08:00,,健身中心,48,80,161
2026-08-07T17:00:00+08:00,,室內游泳池,15,50,130
2026-08-07T17:05:00+08:00,,健身中心,49,80,161
2026-08-07T17:05:00+08:00,,室內游泳池,16,50,130
2026-08-07T17:10:00+08:00,,健身中心,47,80,161
2026-08-07T17:10:00+08:00,,室內游泳池,17,50,130
2026-08-07T17:15:00+08:00,,健身中心,52,80,161
2026-08-07T17:15:00+08:00,,室內游泳池,15,50,130
2026-08-07T17:20:00+08:00,,健身中心,54,80,161
2026-08-07T17:20:00+08:00,,室內游泳池,16,50,130
2026-08-07T17:25:00+08:00,,健身中心,58,80,161
2026-08-07T17:25:00+08:00,,室內游泳池,14,50,130
2026-08-07T17:30:00+08:00,,健身中心,61,80,161
2026-08-07T17:30:00+08:00,,室內游泳池,16,50,130
2026-08-07T17:35:00+08:00,,健身中心,63,80,161
2026-08-07T17:35:00+08:00,,室內游泳池,17,50,130
2026-08-07T17:40:00+08:00,,健身中心,60,80,161
2026-08-07T17:40:00+08:00,,室內游泳池,17,50,130
2026-08-07T17:45:00+08:00,,健身中心,67,80,161
2026-08-07T17:45:00+08:00,,室內游泳池,18,50,130
2026-08-07T17:50:00+08:00,,健身中心,61,80,161
2026-08-07T17:50:00+08:00,,室內游泳池,20,50,130
2026-08-07T17:55:00+08:00,,健身中心,63,80,161
2026-08-07T17:55:00+08:00,,室內游泳池,20,50,130
2026-08-07T18:00:00+08:00,,健身中心,66,80,161
2026-08-07T18:00:00+08:00,,室內游泳池,17,50,130
2026-08-07T18:05:00+08:00,,健身中心,66,80,161
2026-08-07T18:05:00+08:00,,室內游泳池,18,50,130
2026-08-07T18:10:00+08:00,,健身中心,67,80,161
2026-08-07T18:10:00+08:00,,室內游泳池,21,50,130
2026-08-07T18:15:00+08:00,,健身中心,63,80,161
2026-08-07T18:15:00+08:00,,室內游泳池,19,50,130
2026-08-07T18:20:00+08:00,,健身中心,63,80,161
2026-08-07T18:20:00+08:00,,室內游泳池,25,50,130
2026-08-07T18:25:00+08:00,,健身中心,54,80,161
2026-08-07T18:25:00+08:00,,室內游泳池,26,50,130
2026-08-07T18:30:00+08:00,,健身中心,60,80,161
2026-08-07T18:30:00+08:00,,室內游泳池,23,50,130
2026-08-07T18:35:00+08:00,,健身中心,58,80,161
2026-08-07T18:35:00+08:00,,室內游泳池,26,50,130
2026-08-07T18:40:00+08:00,,健身中心,59,80,161
2026-08-07T18:40:00+08:00,,室內游泳池,27,50,130
2026-08-07T18:45:00+08:00,,健身中心,57,80,161
2026-08-07T18:45:00+08:00,,室內游泳池,28,50,130
2026-08-07T18:50:00+08:00,,健身中心,57,80,161
2026-08-07T18:50:00+08:00,,室內游泳池,28,50,130
2026-08-07T18:55:00+08:00,,健身中心,53,80,161
2026-08-07T18:55:00+08:00,,室內游泳池,30,50,130
2026-08-07T19:00:00+08:00,,健身中心,51,80,161
2026-08-07T19:00:00+08:00,,室內游泳池,31,50,130
2026-08-07T19:05:00+08:00,,健身中心,54,80,161
2026-08-07T19:05:00+08:00,,室內游泳池,33,50,130
2026-08-07T19:10:00+08:00,,健身中心,55,80,161
2026-08-07T19:10:00+08:00,,室內游泳池,36,50,130
2026-08-07T19:15:00+08:00,,健身中心,56,80,161
2026-08-07T19:15:00+08:00,,室內游泳池,37,50,130
2026-08-07T19:20:00+08:00,,健身中心,56,80,161
2026-08-07T19:20:00+08:00,,室內游泳池,40,50,130
2026-08-07T19:25:00+08:00,,健身中心,47,80,161
2026-08-07T19:25:00+08:00,,室內游泳池,41,50,130
2026-08-07T19:30:00+08:00,,健身中心,49,80,161
2026-08-07T19:30:00+08:00,,室內游泳池,43,50,130
2026-08-07T19:35:00+08:00,,健身中心,50,80,161
2026-08-07T19:35:00+08:00,,室內游泳池,39,50,130
2026-08-07T19:40:00+08:00,,健身中心,47,80,161
2026-08-07T19:40:00+08:00,,室內游泳池,40,50,130
2026-08-07T19:45:00+08:00,,健身中心,47,80,161
2026-08-07T19:45:00+08:00,,室內游泳池,39,50,130
2026-08-07T19:50:00+08:00,,健身中心,50,80,161
2026-08-07T19:50:00+08:00,,室內游泳池,38,50,130
2026-08-07T19:55:00+08:00,,健身中心,50,80,161
2026-08-07T19:55:00+08:00,,室內游泳池,34,50,130
2026-08-07T20:00:00+08:00,,健身中心,49,80,161
2026-08-07T20:00:00+08:00,,室內游泳池,37,50,130
2026-08-07T20:05:00+08:00,,健身中心,45,80,161
2026-08-07T20:05:00+08:00,,室內游泳池,35,50,130
2026-08-07T20:10:00+08:00,,健身中心,44,80,161
2026-08-07T20:10:00+08:00,,室內游泳池,33,50,130
2026-08-07T20:15:00+08:00,,健身中心,41,80,161
2026-08-07T20:15:00+08:00,,室內游泳池,31,50,130
2026-08-07T20:20:00+08:00,,健身中心,40,80,161
2026-08-07T20:20:00+08:00,,室內游泳池,29,50,130
2026-08-07T20:25:00+08:00,,健身中心,41,80,161
2026-08-07T20:25:00+08:00,,室內游泳池,26,50,130
2026-08-07T20:30:00+08:00,,健身中心,37,80,161
2026-08-07T20:30:00+08:00,,室內游泳池,21,50,130
2026-08-07T20:35:00+08:00,,健身中心,37,80,161
2026-08-07T20:35:00+08:00,,室內游泳池,16,50,130
2026-08-07T20:40:00+08:00,,健身中心,40,80,161
2026-08-07T20:40:00+08:00,,室內游泳池,15,50,130
2026-08-07T20:45:00+08:00,,健身中心,39,80,161
2026-08-07T20:45:00+08:00,,室內游泳池,15,50,130
2026-08-07T20:50:00+08:00,,健身中心,42,80,161
2026-08-07T20:50:00+08:00,,室內游泳池,14,50,130
2026-08-07T20:55:00+08:00,,健身中心,45,80,161
2026-08-07T20:55:00+08:00,,室內游泳池,14,50,130
2026-08-07T21:00:00+08:00,,健身中心,42,80,161
2026-08-07T21:00:00+08:00,,室內游泳池,15,50,130
2026-08-07T21:05:00+08:00,,健身中心,42,80,161
2026-08-07T21:05:00+08:00,,室內游泳池,15,50,130
2026-08-07T21:10:00+08:00,,健身中心,43,80,161
2026-08-07T21:10:00+08:00,,室內游泳池,17,50,130
2026-08-07T21:15:00+08:00,,健身中心,43,80,161
2026-08-07T21:15:00+08:00,,室內游泳池,14,50,130
2026-08-07T21:20:00+08:00,,健身中心,39,80,161
2026-08-07T21:20:00+08:00,,室內游泳池,13,50,130
2026-08-07T21:25:00+08:00,,健身中心,35,80,161
2026-08-07T21:25:00+08:00,,室內游泳池,12,50,130
2026-08-07T21:30:00+08:00,,健身中心,33,80,161
2026-08-07T21:30:00+08:00,,室內游泳池,10,50,130
2026-08-07T21:35:00+08:00,,健身中心,31,80,161
2026-08-07T21:35:00+08:00,,室內游泳池,8,50,130
2026-08-07T21:40:00+08:00,,健身中心,29,80,161
2026-08-07T21:40:00+08:00,,室內游泳池,7,50,130
2026-08-07T21:45:00+08:00,,健身中心,26,80,161
2026-08-07T21:45:00+08:00,,室內游泳池,5,50,130
2026-08-07T21:50:00+08:00,,健身中心,23,80,161
2026-08-07T21:50:00+08:00,,室內游泳池,5,50,130
2026-08-07T21:55:00+08:00,,健身中心,16,80,161
2026-08-07T21:55:00+08:00,,室內游泳池,4,50,130
